,fpr,tpr,auc,precision,recall,f1,sensitivity,specificity,macro_acc,micro_acc,g_mean,confusion_matrix,model_name,best_params,fold
10,"[0.         0.         0.01612903 0.09677419 0.22580645 0.30645161
 0.66129032 0.96774194 1.        ]","[0.         0.42519685 0.51181102 0.64566929 0.80314961 0.84251969
 0.98425197 1.         1.        ]",0.8744602489204979,0.8793103448275862,0.8031496062992126,0.8395061728395062,0.8031496062992126,0.7741935483870968,0.7886715773431547,0.7936507936507937,0.78853867602451,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BADFAEB970>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.01, 'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 4, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",10
11,"[0.         0.01612903 0.01612903 0.03225806 0.03225806 0.09677419
 0.12903226 0.12903226 0.14516129 0.14516129 0.14516129 0.27419355
 0.30645161 0.38709677 0.41935484 0.46774194 0.48387097 0.56451613
 1.        ]","[0.         0.04724409 0.20472441 0.26771654 0.32283465 0.48031496
 0.55905512 0.59055118 0.62204724 0.62992126 0.64566929 0.7007874
 0.74015748 0.81889764 0.85826772 0.87401575 0.88976378 0.91338583
 1.        ]",0.8021336042672085,0.831858407079646,0.7401574803149606,0.7833333333333332,0.7401574803149606,0.6935483870967742,0.7168529337058674,0.7248677248677249,0.7164740237231587,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BADF3666D0>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 19, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",11
12,"[0.         0.         0.0483871  0.11290323 0.14516129 0.16129032
 0.20967742 0.22580645 0.37096774 0.41935484 0.59677419 1.        ]","[0.         0.07086614 0.53543307 0.69291339 0.72440945 0.72440945
 0.7480315  0.77165354 0.81889764 0.88188976 0.92913386 1.        ]",0.8429006858013717,0.875,0.7716535433070866,0.8200836820083681,0.7716535433070866,0.7741935483870968,0.7729235458470917,0.7724867724867724,0.7729225024660555,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BADDD34850>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 17, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",12
13,"[0.         0.         0.01612903 0.03225806 0.06451613 0.12903226
 0.17741935 0.22580645 0.35483871 0.64516129 0.96774194 1.        ]","[0.         0.37007874 0.47244094 0.53543307 0.5984252  0.62992126
 0.73228346 0.77165354 0.85826772 0.97637795 1.         1.        ]",0.8646812293624588,0.8320610687022901,0.8582677165354331,0.8449612403100776,0.8582677165354331,0.6451612903225806,0.7517145034290069,0.7883597883597884,0.7441243897643827,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BAD8349E50>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 4, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",13
14,"[0.         0.03278689 0.09836066 0.13114754 0.13114754 0.26229508
 0.37704918 0.42622951 0.47540984 0.80327869 1.        ]","[0.         0.43307087 0.46456693 0.50393701 0.58267717 0.74015748
 0.76377953 0.82677165 0.87401575 0.97637795 1.        ]",0.8041177229895444,0.8015267175572519,0.8267716535433071,0.8139534883720929,0.8267716535433071,0.5737704918032787,0.7002710726732928,0.7446808510638298,0.6887504470144126,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BADFAD3EB0>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 4, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",14
15,"[0.         0.01612903 0.01612903 0.01612903 0.06451613 0.14516129
 0.17741935 0.24193548 0.24193548 0.32258065 0.41935484 0.48387097
 0.51612903 0.64516129 1.        ]","[0.         0.07142857 0.45238095 0.55555556 0.57936508 0.69047619
 0.71428571 0.77777778 0.8015873  0.81746032 0.84920635 0.8968254
 0.9047619  0.91269841 1.        ]",0.8379416282642089,0.8672566371681416,0.7777777777777778,0.8200836820083682,0.7777777777777778,0.7580645161290323,0.7679211469534051,0.7712765957446809,0.7678578870904597,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BADFF9C3D0>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 25, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",15
16,"[0.         0.         0.         0.01612903 0.01612903 0.08064516
 0.16129032 0.29032258 0.35483871 0.35483871 0.37096774 0.67741935
 1.        ]","[0.         0.46031746 0.51587302 0.54761905 0.61904762 0.6984127
 0.71428571 0.80952381 0.84920635 0.85714286 0.88095238 0.98412698
 1.        ]",0.8796722990271377,0.8294573643410853,0.8492063492063492,0.8392156862745098,0.8492063492063492,0.6451612903225806,0.7471838197644649,0.7819148936170213,0.7401858307236746,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BAE3CAAD30>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",16
17,"[0.         0.01612903 0.01612903 0.01612903 0.03225806 0.16129032
 0.17741935 0.20967742 0.20967742 0.35483871 0.40322581 0.48387097
 0.80645161 0.98387097 1.        ]","[0.         0.1984127  0.33333333 0.41269841 0.45238095 0.65873016
 0.70634921 0.74603175 0.76190476 0.78571429 0.82539683 0.84920635
 0.96825397 0.99206349 1.        ]",0.8166282642089092,0.8807339449541285,0.7619047619047619,0.8170212765957446,0.7619047619047619,0.7903225806451613,0.7761136712749616,0.7712765957446808,0.7759835936631705,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BAE5EBBEB0>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 29, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",17
18,"[0.         0.03225806 0.0483871  0.11290323 0.14516129 0.20967742
 0.29032258 0.38709677 0.43548387 0.53225806 1.        ]","[0.         0.32539683 0.45238095 0.6031746  0.66666667 0.69047619
 0.82539683 0.86507937 0.88888889 0.92063492 1.        ]",0.8319252432155657,0.8524590163934426,0.8253968253968254,0.8387096774193549,0.8253968253968254,0.7096774193548387,0.767537122375832,0.7872340425531915,0.7653531792520989,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BADDF8A8B0>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 15, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",18
19,"[0.         0.         0.         0.         0.         0.01612903
 0.0483871  0.11290323 0.12903226 0.17741935 0.20967742 0.24193548
 0.33870968 0.4516129  0.53225806 1.        ]","[0.         0.27777778 0.36507937 0.42063492 0.46825397 0.53174603
 0.57936508 0.61904762 0.67460317 0.75396825 0.77777778 0.84126984
 0.85714286 0.88888889 0.95238095 1.        ]",0.8720558115719406,0.8828828828828829,0.7777777777777778,0.8270042194092827,0.7777777777777778,0.7903225806451613,0.7840501792114696,0.7819148936170213,0.7840250892042883,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001BADF3C73A0>,DecisionTreeClassifier,"{'decisiontreeclassifier__ccp_alpha': 0.005, 'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 27, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",19
